;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Мирнинского судебного района ;Судебным участком № 1 Мирнинского судебного района ;Судебного участка № 1 Мирнинского судебного района ;164170, Архангельская область, г.  Мирный, ул.  Ленина, д.  33;8 (81834) 5-50-41;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Новодвинского судебного района ;Судебным участком № 1 Новодвинского судебного района ;Судебного участка № 1 Новодвинского судебного района ;164900, Архангельская область, г.  Новодвинск, ул.  Фронтовых бригад, д.  8, к.  1;8 (81852) 5-84-39;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Северодвинского судебного района ;Судебным участком № 1 Северодвинского судебного района ;Судебного участка № 1 Северодвинского судебного района ;164500, Архангельская область, г.  Северодвинск, ул.  Пионерская, д. 12;8 (8184) 56-69-77;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 10 Северодвинского судебного района ;Судебным участком № 10 Северодвинского судебного района ;Судебного участка № 10 Северодвинского судебного района ;164500, Архангельская область, г.  Северодвинск, ул.  Пионерская, д. 12;8 (8184) 56-40-82;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Исакогорского судебного района г. Архангельска ;Судебным участком № 2 Исакогорского судебного района г. Архангельска ;Судебного участка № 2 Исакогорского судебного района г. Архангельска ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182)-63-61-73;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Ломоносовского судебного района г. Архангельска ;Судебным участком № 2 Ломоносовского судебного района г. Архангельска ;Судебного участка № 2 Ломоносовского судебного района г. Архангельска ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182) 63-61-31;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Октябрьского судебного района г. Архангельска ;Судебным участком № 2 Октябрьского судебного района г. Архангельска ;Судебного участка № 2 Октябрьского судебного района г. Архангельска ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182) 63-61-34;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Соломбальского судебного района г. Архангельска ;Судебным участком № 2 Соломбальского судебного района г. Архангельска ;Судебного участка № 2 Соломбальского судебного района г. Архангельска ;163020, г. Архангельск, наб.  Г.  Седова, д.  17;8 (8182) 63-61-44;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Вилегодского судебного района ;Судебным участком № 2 Вилегодского судебного района ;Судебного участка № 2 Вилегодского судебного района ;165780, Архангельская область, с.  Яренск, пл.  Братьев Покровских, д.  4;8 (81859) 5-33-67;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Виноградовского судебного района ;Судебным участком № 2 Виноградовского судебного района ;Судебного участка № 2 Виноградовского судебного района ;165160, Архангельская область, г. Шенкурск, ул. Георгия Иванова, д. 2;8 (81851) 4-18-99;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Коряжемского судебного района ;Судебным участком № 2 Коряжемского судебного района ;Судебного участка № 2 Коряжемского судебного района ;165654, Архангельская область, г. Коряжма, ул. Дыбцына, д. 1;8 (81850) 3-68-46;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Котласского судебного района ;Судебным участком № 2 Котласского судебного района ;Судебного участка № 2 Котласского судебного района ;165300, Архангельская область, г. Котлас, пер. Воровского, д. 8;8 (81837) 2-72-01;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Лешуконского судебного района ;Судебным участком № 2 Лешуконского судебного района ;Судебного участка № 2 Лешуконского судебного района ;164750, Архангельская область, г.  Мезень, пр.  Советский, д.  70 А;8 (81848) 9-24-67;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Мирнинского судебного района ;Судебным участком № 2 Мирнинского судебного района ;Судебного участка № 2 Мирнинского судебного района ;164170, Архангельская область, г. Мирный, ул. Ленина, д. 33;8 (81834) 5-25-65;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Новодвинского судебного района ;Судебным участком № 2 Новодвинского судебного района ;Судебного участка № 2 Новодвинского судебного района ;164900, Архангельская область, г. Новодвинск, ул. Фронтовых бригад, д. 8, к. 1;8 (81852) 4-34-48;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Северодвинского судебного района ;Судебным участком № 2 Северодвинского судебного района ;Судебного участка № 2 Северодвинского судебного района ;164500, Архангельская область, г.  Северодвинск, ул.  Пионерская, д. 12;8 (8184) 56-39-50;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Ломоносовского судебного района г. Архангельска ;Судебным участком № 3 Ломоносовского судебного района г. Архангельска ;Судебного участка № 3 Ломоносовского судебного района г. Архангельска ;163002, г. Архангельск, пр. Ломоносова, д. 30;8 (8182) 63-61-02;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Октябрьского судебного района г. Архангельска ;Судебным участком № 3 Октябрьского судебного района г. Архангельска ;Судебного участка № 3 Октябрьского судебного района г. Архангельска ;163001, г. Архангельск, ул. Суворова, д. 11;8 (8182) 63-61-17;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Соломбальского судебного района г. Архангельска ;Судебным участком № 3 Соломбальского судебного района г. Архангельска ;Судебного участка № 3 Соломбальского судебного района г. Архангельска ;163020, г.  Архангельск, наб.  Г.  Седова, д.  17;8 (8182) 63-61-47;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Котласского судебного района ;Судебным участком № 3 Котласского судебного района ;Судебного участка № 3 Котласского судебного района ;165300, Архангельская область, г. Котлас, пер. Воровского, д. 8;8 (81837) 5-36-33;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Няндомского судебного района ;Судебным участком № 3 Няндомского судебного района ;Судебного участка № 3 Няндомского судебного района ;164110, Архангельская область, г. Каргополь, ул. Чапаева, д.  11;8 (81841) 2-16-18;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Северодвинского судебного района ;Судебным участком № 3 Северодвинского судебного района ;Судебного участка № 3 Северодвинского судебного района ;164500, Архангельская область, г.  Северодвинск, ул.  Пионерская, д. 12;8 (8184) 56-30-27;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 4 Ломоносовского судебного района г. Архангельска ;Судебным участком № 4 Ломоносовского судебного района г. Архангельска ;Судебного участка № 4 Ломоносовского судебного района г. Архангельска ;163002, г. Архангельск, пр. Ломоносова, д. 30;8 (8182) 63-61-05;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 4 Октябрьского судебного района г. Архангельска ;Судебным участком № 4 Октябрьского судебного района г. Архангельска ;Судебного участка № 4 Октябрьского судебного района г. Архангельска ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182) 63-61-37;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 4 Соломбальского судебного района г. Архангельска ;Судебным участком № 4 Соломбальского судебного района г. Архангельска ;Судебного участка № 4 Соломбальского судебного района г. Архангельска ;163020, г.  Архангельск, наб.  Г.  Седова, д.  17;8 (8182) 63-61-50;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 4 Котласского судебного района ;Судебным участком № 4 Котласского судебного района ;Судебного участка № 4 Котласского судебного района ;165340, Архангельская область, п.  Вычегодский, ул.  Энгельса, д. 63;8 (81837) 3-71-67;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 4 Северодвинского судебного района ;Судебным участком № 4 Северодвинского судебного района ;Судебного участка № 4 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Пионерская, д. 12;8 (8184) 56-85-47;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 5 Ломоносовского судебного района г. Архангельска ;Судебным участком № 5 Ломоносовского судебного района г. Архангельска ;Судебного участка № 5 Ломоносовского судебного района г. Архангельска ;163030, Архангельская область, г. Архангельск, ул. Никитова, д. 3;8 (8182) 63-61-54;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 5 Октябрьского судебного района г. Архангельска ;Судебным участком № 5 Октябрьского судебного района г. Архангельска ;Судебного участка № 5 Октябрьского судебного района г. Архангельска ;163001, г. Архангельск, ул. Суворова, д. 11;8 (8182) 63-61-20;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 5 Котласского судебного района ;Судебным участком № 5 Котласского судебного района ;Судебного участка № 5 Котласского судебного района ;165300, Архангельская область, г.  Котлас, пер. Воровского, д. 8;8 (81837) 2-71-77;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 5 Северодвинского судебного района ;Судебным участком № 5 Северодвинского судебного района ;Судебного участка № 5 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Бойчука, д. 3;8 (8184) 58-29-61;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 6 Ломоносовского судебного района г. Архангельска ;Судебным участком № 6 Ломоносовского судебного района г. Архангельска ;Судебного участка № 6 Ломоносовского судебного района г. Архангельска ;163030, Архангельская область, г. Архангельск, ул. Никитова, д. 3;8 (8182) 63-61-57;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 6 Октябрьского судебного района г. Архангельска ;Судебным участком № 6 Октябрьского судебного района г. Архангельска ;Судебного участка № 6 Октябрьского судебного района г. Архангельска ;163001, г. Архангельск, ул. Суворова, д. 11;8 (8182) 63-61-23;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 6 Северодвинского судебного района ;Судебным участком № 6 Северодвинского судебного района ;Судебного участка № 6 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Пионерская, д. 12;8 (8184) 56-73-10;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 7 Ломоносовского судебного района г. Архангельска ;Судебным участком № 7 Ломоносовского судебного района г. Архангельска ;Судебного участка № 7 Ломоносовского судебного района г. Архангельска ;163002, г.  Архангельск, пр.  Ломоносова, д.  30;8 (8182) 63-61-08;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 7 Северодвинского судебного района ;Судебным участком № 7 Северодвинского судебного района ;Судебного участка № 7 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Пионерская, д. 12;8 (8184) 56-28-90;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 8 Ломоносовского судебного района г. Архангельска ;Судебным участком № 8 Ломоносовского судебного района г. Архангельска ;Судебного участка № 8 Ломоносовского судебного района г. Архангельска ;163002, г.  Архангельск, пр.  Ломоносова, д.  30;8 (8182) 63-61-11;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 8 Северодвинского судебного района ;Судебным участком № 8 Северодвинского судебного района ;Судебного участка № 8 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Бойчука, д. 3;8 (8184) 58-30-77;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 9 Северодвинского судебного района ;Судебным участком № 9 Северодвинского судебного района ;Судебного участка № 9 Северодвинского судебного района ;164500, Архангельская область, г. Северодвинск, ул. Пионерская, д. 12;8 (8184) 56-39-52;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок №1 Вилегодского судебного района ;Судебным участком №1 Вилегодского судебного района ;Судебного участка №1 Вилегодского судебного района ;165680, Архангельская область, с.  Ильинско-Подомское, ул. Ленина, д. 12;8 (81843) 4-14-70;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Ненецкого автономного округа ;Судебным участком № 1 Ненецкого автономного округа ;Судебного участка № 1 Ненецкого автономного округа ;166000, Ненецкий автономный округ, г. Нарьян-Мар, ул. Ленина, д. 35 А; 2-38-71;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 округа Майская горка ;Судебным участком № 1 округа Майская горка ;Судебного участка № 1 округа Майская горка ;163002, г.  Архангельск, пр.  Ломоносова, д.  30;8 (8182) 63-61-08;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Вельского района ;Судебным участком № 1 Вельского района ;Судебного участка № 1 Вельского района ;165150, Архангельская область, г. Вельск, ул. Ломоносова, д. 36А.;8 (81836) 6-33-31;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Коношского района ;Судебным участком № 1 Коношского района ;Судебного участка № 1 Коношского района ;164010, Архангельская область, рп. Коноша, ул. Коллективизации, д. 10;8 (81858) 2-16-47;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Няндомского района ;Судебным участком № 1 Няндомского района ;Судебного участка № 1 Няндомского района ;164200, Архангельская область, г. Няндома, ул. Леваневского, д. 60;8 (81838) 6-34-03;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Онежского района ;Судебным участком № 1 Онежского района ;Судебного участка № 1 Онежского района ;164840, Архангельская область, г. Онега, пр. Октябрьский, д. 129;8 (81839) 7-33-80;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Пинежского района ;Судебным участком № 1 Пинежского района ;Судебного участка № 1 Пинежского района ;164600, Архангельская область, с. Карпогоры, ул. Быстрова, д. 19;8 (81856) 2-11-14;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Плесецкого района ;Судебным участком № 1 Плесецкого района ;Судебного участка № 1 Плесецкого района ;164262, Архангельская область, рп. Плесецк, ул. Садовая, д. 41;8 (81832) 7-12-52;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Приморского района ;Судебным участком № 1 Приморского района ;Судебного участка № 1 Приморского района ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182) 63-61-63;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Устьянского района ;Судебным участком № 1 Устьянского района ;Судебного участка № 1 Устьянского района ;165210, Архангельская область, п.  Октябрьский, ул.  Ленина, д.  14;8 (81855) 5-16-76;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 Холмогорского района ;Судебным участком № 1 Холмогорского района ;Судебного участка № 1 Холмогорского района ;164530, Архангельская область, с.  Холмогоры, ул.  Октябрьская, д.  10;8 (81830) 3-30-81;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 1 округа Варавино-Фактория ;Судебным участком № 1 округа Варавино-Фактория ;Судебного участка № 1 округа Варавино-Фактория ;163030, Архангельская область, г. Архангельск, ул. Никитова, д. 3;8 (8182) 63-61-54;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок №2 Красноборского судебного района ;Судебным участком №2 Красноборского судебного района ;Судебного участка №2 Красноборского судебного района ;165500, Архангельская область, с.  Верхняя Тойма, ул.  Набережная, д.  1;8 (81854) 3-12-50;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Ненецкого автономного округа ;Судебным участком № 2 Ненецкого автономного округа ;Судебного участка № 2 Ненецкого автономного округа ;166000, Ненецкий автономный округ, г.  Нарьян-Мар, ул. Ленина, д. 35 А; 2-38-72;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 округа Майская горка ;Судебным участком № 2 округа Майская горка ;Судебного участка № 2 округа Майская горка ;163002, г.  Архангельск, пр.  Ломоносова, д.  30;8 (8182) 63-61-11;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Вельского района ;Судебным участком № 2 Вельского района ;Судебного участка № 2 Вельского района ;165150, Архангельская область, г. Вельск, ул. Ломоносова, д. 36А.;8 (81836) 6-14-65;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Коношского района ;Судебным участком № 2 Коношского района ;Судебного участка № 2 Коношского района ;164010, Архангельская область, рп. Коноша, ул. Коллективизации, д. 10;8 (81858) 2-23-03;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Няндомского района ;Судебным участком № 2 Няндомского района ;Судебного участка № 2 Няндомского района ;164200, Архангельская область, г. Няндома, ул. Леваневского, д. 60;8 (81838) 6-16-10;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Онежского района ;Судебным участком № 2 Онежского района ;Судебного участка № 2 Онежского района ;164840, Архангельская область, г. Онега, пр. Октябрьский, д. 129;8 (81839) 7-25-62;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Пинежского района ;Судебным участком № 2 Пинежского района ;Судебного участка № 2 Пинежского района ;164600, Архангельская область, с. Карпогоры, ул. Быстрова, д. 19;8 (81856) 2-15-74;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Плесецкого района ;Судебным участком № 2 Плесецкого района ;Судебного участка № 2 Плесецкого района ;164262, Архангельская область, рп. Плесецк, ул. Садовая, д. 41;8 (81832) 7-10-55;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Приморского района ;Судебным участком № 2 Приморского района ;Судебного участка № 2 Приморского района ;163000, г. Архангельск, ул. Свободы, д. 29;8 (8182) 63-61-66;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Устьянского района ;Судебным участком № 2 Устьянского района ;Судебного участка № 2 Устьянского района ;165210, Архангельская область, п.  Октябрьский, ул.  Ленина, д.  14;8 (81855) 5-19-07;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 Холмогорского района ;Судебным участком № 2 Холмогорского района ;Судебного участка № 2 Холмогорского района ;164537, Архангельская область, с.  Емецк, ул.  Горончаровского, д.  39;8 (81830) 22-3-58;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 2 округа Варавино-Фактория ;Судебным участком № 2 округа Варавино-Фактория ;Судебного участка № 2 округа Варавино-Фактория ;163030, Архангельская область, г. Архангельск, ул. Никитова, д. 3;8 (8182) 63-61-57;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Ненецкого автономного округа ;Судебным участком № 3 Ненецкого автономного округа ;Судебного участка № 3 Ненецкого автономного округа ;166000, Ненецкий автономный округ, г.  Нарьян-Мар, Ленина, д. 35 А; 2-38-73;;;;
;Северо-западный федеральный округ;Архангельская область;;Судебный участок № 3 Вельского района ;Судебным участком № 3 Вельского района ;Судебного участка № 3 Вельского района ;165150, Архангельская область, г. Вельск, ул. Ломоносова, д. 36А.;8 (81836) 6-27-63;;;;
;Северо-западный федеральный округ;Архангельская область;;Исакогорский районный суд г. Архангельска ;Исакогорским районным судом г. Архангельска ;Исакогорского районного суда г. Архангельска ;163000, г. Архангельск, пр. Ломоносова, д. 203;8 (8182) 28-80-52;;;;
;Северо-западный федеральный округ;Архангельская область;;Ломоносовский районный суд г. Архангельска ;Ломоносовским районным судом г. Архангельска ;Ломоносовского районного суда г. Архангельска ;163002, г. Архангельск, ул. Романа Куликова, 15; 8(8182) 68-35-23;;;;
;Северо-западный федеральный округ;Архангельская область;;Октябрьский районный суд г. Архангельска ;Октябрьским районным судом г. Архангельска ;Октябрьского районного суда г. Архангельска ;163000, г. Архангельск, Набережная Северной Двины, 112;8 (8182) 66-91-95;;;;
;Северо-западный федеральный округ;Архангельская область;;Соломбальский районный суд г. Архангельска ;Соломбальским районным судом г. Архангельска ;Соломбальского районного суда г. Архангельска ;163020, г. Архангельск, пр. Никольский, 46;8 (8182) 63-89-06;;;;
;Северо-западный федеральный округ;Архангельская область;;Архангельский областной суд ;Архангельским областным судом ;Архангельского областного суда ;163000, г. Архангельск, ул. К. Маркса, д. 20;8 (8182) 63-98-40;;;;
;Северо-западный федеральный округ;Архангельская область;;Вельский районный суд Архангельской области;Вельским районным судом Архангельской области;Вельского районного суда Архангельской области;165150, г. Вельск, ул. Дзержинского, 36а;8 (81836) 6-05-19;;;;
;Северо-западный федеральный округ;Архангельская область;;Вилегодский районный суд Архангельской области;Вилегодским районным судом Архангельской области;Вилегодского районного суда Архангельской области;165680, Архангельская обл., Вилегодский район, c. Ильинско-Подомское, ул. Комсомольская, д. 8;8 (81843) 4-12-37;;;;
;Северо-западный федеральный округ;Архангельская область;;Виноградовский районный суд Архангельской области;Виноградовским районным судом Архангельской области;Виноградовского районного суда Архангельской области;164570, п. Двинской Березник, ул. Хаджи Мурата, 17;8 (81831) 2-21-41;;;;
;Северо-западный федеральный округ;Архангельская область;;Коношский районный суд Архангельской области;Коношским районным судом Архангельской области;Коношского районного суда Архангельской области;164010, п. Коноша, пр. Октябрьский, 22;8 (81858) 2-11-51;;;;
;Северо-западный федеральный округ;Архангельская область;;Коряжемский городской суд Архангельской области;Коряжемским городским судом Архангельской области;Коряжемского городского суда Архангельской области;165654, Архангельская обл., г. Коряжма, ул. Кутузова, д. 4;8 (81850) 3-72-47;;;;
;Северо-западный федеральный округ;Архангельская область;;Котласский городской суд Архангельской области;Котласским городским судом Архангельской области;Котласского городского суда Архангельской области;165300, Архангельская обл., г. Котлас, ул. Мелентьева, д. 27, фл. 3;8 (81837) 5-39-04;;;;
;Северо-западный федеральный округ;Архангельская область;;Красноборский районный суд Архангельской области;Красноборским районным судом Архангельской области;Красноборского районного суда Архангельской области;165430, г. Красноборск, ул. Красная, 5;8 (81840) 3-15-89;;;;
;Северо-западный федеральный округ;Архангельская область;;Лешуконский районный суд Архангельской области;Лешуконским районным судом Архангельской области;Лешуконского районного суда Архангельской области;164670, с. Лешуконское, ул. Победы, 16;8 (81833) 3-14-55;;;;
;Северо-западный федеральный округ;Архангельская область;;Мирнинский городской суд Архангельской области;Мирнинским городским судом Архангельской области;Мирнинского городского суда Архангельской области;164170, Архангельская обл., г. Мирный, ул. Чайковского, д. 12-А/1;8 (81834) 5-31-00;;;;
;Северо-западный федеральный округ;Архангельская область;;Новодвинский городской суд Архангельской области;Новодвинским городским судом Архангельской области;Новодвинского городского суда Архангельской области;164900, г. Новодвинск, ул. Ворошилова, 3а;8 (81852) 5-01-16;;;;
;Северо-западный федеральный округ;Архангельская область;;Няндомский районный суд Архангельской области;Няндомским районным судом Архангельской области;Няндомского районного суда Архангельской области;164200, Архангельская обл., Няндомский р-он, г. Няндома, ул. Леваневского, д. 41 А;8 (81838) 6-29-57;;;;
;Северо-западный федеральный округ;Архангельская область;;Онежский городской суд Архангельской области;Онежским городским судом Архангельской области;Онежского городского суда Архангельской области;164840, г. Онега, пр. Кирова, 132;8 (81839) 7-16-95;;;;
;Северо-западный федеральный округ;Архангельская область;;Пинежский районный суд Архангельской области;Пинежским районным судом Архангельской области;Пинежского районного суда Архангельской области;164600, Архангельская обл., Пинежский р-н, с. Карпогоры, ул. Ф. Абрамова, д. 49-а;8 (81856) 2-17-20;;;;
;Северо-западный федеральный округ;Архангельская область;;Плесецкий районный суд Архангельской области;Плесецким районным судом Архангельской области;Плесецкого районного суда Архангельской области;164260, г . Плесецк, ул. Ленина, дом 24;8 (81832) 7-20-70;;;;
;Северо-западный федеральный округ;Архангельская область;;Приморский районный суд Архангельской области;Приморским районным судом Архангельской области;Приморского районного суда Архангельской области;163000 г. Архангельск, просп. Ломоносова, д. 203;8 (8182) 20-53-08;;;;
